,id,name,type,requester,owners,description,is_completed,created_at,started_at,updated_at,moved_at,completed_at,estimate,is_blocked,is_a_blocker,labels,tasks,state,epic_id,epic,project_id,project,utc_offset,SAFe Team Label
243,1286,Receive Medical and Rehabilitation Invoices Electronically,feature,alex.nesterov@britecore.com,,System must provide ability to receive medical invoices electronically so that the treatment data is stored as data and the payment is easier to adjust per what is reasonable & compensable.,,2018/02/26 10:48:19,,2018/02/26 10:48:19,2018/02/26 10:48:19,,,FALSE,FALSE,"BriteClaims
BriteClaims_Workers_Compensation
BriteClaims_Financials",,Unscheduled,1035,BriteClaims - Workers Compensation,844,BriteClaims,-5:00:00,Claims
244,1287,Trigger a Task for Adjuster to Investigate Eligibility for 2nd Injury Recovery,feature,alex.nesterov@britecore.com,,System must trigger a task to adjuster to investigate a Workers Compensation claimant's eligibility for 2nd Injury recovery on a reinsurance claim when there is a pre-existing injury.,,2018/02/26 10:50:03,,2018/02/27 0:35:35,2018/02/26 10:50:03,,,FALSE,FALSE,"BriteClaims
BriteClaims_Workers_Compensation
BriteClaims_Claim_Management
BriteClaims_Tasks",,Unscheduled,1035,BriteClaims - Workers Compensation,844,BriteClaims,-5:00:00,Claims
245,1288,Party dashboard that shows all interactions that party has had with the company,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"System must provide a consolidated view where all expense payments to the supplier should be visible, all policy invoice payments should be visible, and all claim payments should be visible.",,2018/02/26 10:53:53,,2018/02/26 10:53:53,2018/02/26 10:53:53,,,FALSE,FALSE,BriteClaims,,Unscheduled,1102,BriteClaims - Party 360 (Alex),844,BriteClaims,-5:00:00,Claims
246,1289,Ability to apply offsets to scheduled payments,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"System must provide the ability to enter Offsets once and apply to the entire schedule (e.g. child support, spousal support)",,2018/02/26 11:06:01,,2018/02/27 0:31:40,2018/02/26 11:06:01,,,FALSE,FALSE,"BriteClaims
BriteClaims_MVP
BriteClaims_Financials",,Unscheduled,1056,BriteClaims - Financials (Alex),844,BriteClaims,-5:00:00,Claims
247,1290,Ability to Decline Line Items in Bulk Uploaded Invoices,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System users must be able to decline individual line items in bulk uploaded invoices.,,2018/02/26 11:07:49,,2018/03/25 7:55:15,2018/02/26 11:07:49,,,FALSE,FALSE,"BriteClaims_INV_PAY_3.27
BriteClaims
BriteClaims_MVP
BriteClaims_Financials
BriteClaims_INV_PAY_3.26
BriteClaims_INV_PAY_3.20",,Unscheduled,1056,BriteClaims - Financials (Alex),844,BriteClaims,-5:00:00,Claims
248,1291,Set Reserves for each Coverage on a Claim,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As an Adjuster, I want to be able to set loss and expenses reserves for each coverage so that the Insurer can accurately report on monies that are set aside for a loss. 

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/26 11:11:11,,2018/04/19 2:18:45,2018/02/26 11:11:11,,,FALSE,FALSE,"BriteClaims_MR_3.5
BriteClaims_Augusta
BriteClaims_RES_3.8
BriteClaims_MR_3.18
BriteClaims_RES_3.6
BriteClaims_RES_3.1
BriteClaims
BriteClaims_MVP
BriteClaims_Financials
BriteClaims_MR_3.24",,Unscheduled,1056,BriteClaims - Financials (Alex),844,BriteClaims,-5:00:00,Claims
249,1293,Reserve Updates and Connection with Damages UI,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,Reserves should be updated automatically when the damages are updated.,,2018/02/26 11:13:15,,2018/04/08 12:51:39,2018/02/26 11:13:15,,,FALSE,FALSE,"BriteClaims
BriteClaims_MR_3.22
BriteClaims_MVP
BriteClaims_Financials",,Unscheduled,1056,BriteClaims - Financials (Alex),844,BriteClaims,-5:00:00,Claims
250,1294,Review Reserves based on Damage Assessment,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As an Adjuster, I want to be able to review the reserves as I update the damage assessment so that the Platform can prompt me to adjust reserves or automatically adjust reserves as damage information is updated.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/26 11:14:26,,2018/04/08 12:48:14,2018/02/26 11:14:26,,,FALSE,FALSE,"BriteClaims_RES_3.21
BriteClaims_MR_3.19
BriteClaims
BriteClaims_MVP
BriteClaims_Financials",,Unscheduled,1056,BriteClaims - Financials (Alex),844,BriteClaims,-5:00:00,Claims
251,1295,Authority to Override Claim Reserves,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,Users should have the ability to override reserves based on authority.,,2018/02/26 11:17:15,,2018/04/08 12:47:37,2018/02/26 11:17:15,,,FALSE,FALSE,"BriteClaims_MR_3.6
BriteClaims_MR_3.19
BriteClaims
BriteClaims_MVP
BriteClaims_Financials",,Unscheduled,1056,BriteClaims - Financials (Alex),844,BriteClaims,-5:00:00,Claims
252,1296,Close Reserves,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As an Adjuster, I want to Platform to zero out outstanding reserves when I make a final settlement payment so that I can avoid unnecessary work on the Platform.",,2018/02/26 11:21:57,,2018/05/15 5:01:16,2018/02/26 11:21:57,,,FALSE,FALSE,"BriteClaims_LIT_3.10
BriteClaims_MR_3.15
BriteClaims_NEG_3.16
BriteClaims
BriteClaims_Current
BriteClaims_MVP
BriteClaims_PAY_3.36
BriteClaims_Financials
BriteClaims_SAL_3.24
BriteClaims_SUB_3.6",,Unscheduled,3172,BriteClaims - Financials 2 (Alex),844,BriteClaims,-5:00:00,Claims
253,1297,Invoice payment timing,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"The payment time must be customized on vendor type (e.g. preferred vendors are paid in 15 days, un-preferred vendors are paid in 60 days).",,2018/02/26 11:23:49,,2018/02/26 11:23:49,2018/02/26 11:23:49,,,FALSE,FALSE,"BriteClaims
BriteClaims_Financials",,Unscheduled,1056,BriteClaims - Financials (Alex),844,BriteClaims,-5:00:00,Claims
254,1302,Auto Reporting Requirements,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,Reporting requirements to meet minimum state statutory requirements.,,2018/02/26 22:30:51,,2018/08/05 10:18:33,2018/02/26 22:30:51,,,FALSE,FALSE,"BriteClaims_Reinsurance
BriteClaims
BriteClaims_MVP",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
255,1327,Multiple Claimants,feature,amy@britecore.com,aaron.herrmann@britecore.com,"*Business Goals*
An auto claim could have multiple cars with multiple passengers where one car hit an electric pole so there is the Electric company involved all on one claim.  BriteCore Claims needs to be able to handle all these claimants related to one claim.

*User Story*
As a Carrier, I want Claims to be able to handle multiple claimants so that I can complete an auto claim that has multiple.


*Success condition(s) (a.k.a.acceptance criteria)*",,2018/02/27 21:59:07,,2018/08/06 12:34:52,2018/02/27 21:59:07,,,FALSE,FALSE,"BriteClaims_MVP
Client_Augusta",,Unscheduled,1326,Augusta - Claims,844,BriteClaims,-5:00:00,Claims
256,1328,Multiple Coverages,feature,amy@britecore.com,aaron.herrmann@britecore.com,"*Business Goals*
An auto claim could have multiple coverages within one claim.  For example, there could be Comp, Colllision and towing all for one claim. 
 BriteCore Claims needs to be able to handle multiple coverages related to one claim.

*User Story*
As a Carrier, I want Claims to be able to handle multiple coverages all related to one claim so that I can complete an auto claim that has multiple.


*Success condition(s) (a.k.a.acceptance criteria)*",,2018/02/27 22:01:00,,2018/08/06 12:37:02,2018/02/27 22:01:00,,,FALSE,FALSE,"BriteClaims_Augusta
BriteClaims_MVP
Client_Augusta",,Unscheduled,1326,Augusta - Claims,844,BriteClaims,-5:00:00,Claims
257,1330,CAT/Event Management,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"System must support the ability to create a catastrophe or event to group claims that are not related to the same policy but are incurred by the same loss cause. This usually applies to the following LOBs:
- [ ] Personal property
- [ ] Commercial property
- [ ] Workers' compensation
- [ ] Automobile physical damage
- [ ] Limited liabilities
- [ ] Product liability
- [ ] Business Interruption",,2018/02/28 2:00:42,,2018/04/19 2:08:43,2018/02/28 2:00:42,,,FALSE,FALSE,"BriteClaims_Augusta
BriteClaims_CAT/Event_Management
BriteClaims
BriteClaims_MVP",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
258,1407,Add Notes  & Attachments During FNOL,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As the Insurance Company Representative, I want to be to add notes and attach documents (e.g. forms, pictures, etc.)  during the FNOL so that the Adjuster receives as much information as can be gathered during FNOL in order to reduce the time to settlement.",,2018/03/02 22:57:11,,2018/03/29 1:09:41,2018/03/02 22:57:11,,,FALSE,FALSE,"BriteClaims_FNOL_3.15
BriteClaims_FNOL
BriteClaims
BriteClaims_MVP",,Unscheduled,845,BriteClaims - First Notice of Loss (FNOL)- OLD,844,BriteClaims,-5:00:00,Claims
259,1409,Capture Claim Information for Duplicate/Existing Claim During FNOL,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As the Insurance Company Representative, I want to be able to open the claim and capture additional information from the Reporter in the existing claim file based on my permissions in the Platform so that the Insurer avoids redundant data on the Platform and the Reporter does not need to answer the same questions twice.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/03/02 23:31:15,,2018/03/29 1:29:37,2018/03/02 23:31:15,,,FALSE,FALSE,"BriteClaims_FNOL
BriteClaims_FNOL_3.6
BriteClaims
BriteClaims_MVP",,Unscheduled,845,BriteClaims - First Notice of Loss (FNOL)- OLD,844,BriteClaims,-5:00:00,Claims
260,1411,Ability to determine if the property/vehicle is a total loss,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must have a scoring algorithm assigns points for each weighted question to determine if the property/vehicle is a total loss. The user must be able to override the score and manually indicate that the property/vehicle is a definite total loss.,,2018/03/04 0:59:54,,2018/04/18 22:48:45,2018/03/04 0:59:54,,,FALSE,FALSE,"BriteClaims_SAL_3.1
BriteClaims_SAL_3.5
BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management
BriteClaims_FNOL_3.11",,Unscheduled,1524,BriteClaims - Salvage,844,BriteClaims,-5:00:00,Claims
261,1468,Security User and Groups,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must assign unique names to Security Groups and to control access to the system. System Users are associated to these Security Groups and are designated a role or permission within the Security Group that allows for different levels of access.,,2018/03/06 8:41:56,,2018/03/06 8:48:53,2018/03/06 8:41:56,,,FALSE,FALSE,BriteClaims,,Unscheduled,1102,BriteClaims - Party 360 (Alex),844,BriteClaims,-5:00:00,Claims
262,1472,Contact Third Party and Inform of Liability Determination,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must record the contact details of the third party &/or attorney &/or insurance company and associate to the claim.,,2018/03/06 13:50:17,,2018/03/12 4:38:41,2018/03/06 13:50:17,,,FALSE,FALSE,"BriteClaims_Subrogation
BriteClaims
BriteClaims_Claim_Management
BriteClaims_SUB_3.3",,Unscheduled,1534,BriteClaims - Subrogation,844,BriteClaims,-5:00:00,Claims
263,1474,Identify Salvage Potential,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must provide ability to flag a coverage with Salvage Potential.,,2018/03/06 13:51:18,,2018/03/12 7:45:43,2018/03/06 13:51:18,,,FALSE,FALSE,"BriteClaims_SAL_3.6
BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management
BriteClaims_Salvage",,Unscheduled,1524,BriteClaims - Salvage,844,BriteClaims,-5:00:00,Claims
264,1476,Assign Coverage to Salvage Adjuster,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must provide ability to assign a coverage with salvage potential to a salvage adjuster either manually or automatically.,,2018/03/06 13:52:20,,2018/04/19 2:18:45,2018/03/06 13:52:20,,,FALSE,FALSE,"BriteClaims_Augusta
BriteClaims_SAL_3.8
BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management
BriteClaims_Salvage",,Unscheduled,1524,BriteClaims - Salvage,844,BriteClaims,-5:00:00,Claims
265,1477,Identify Salvor,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must provide ability to record the contact details of the preferred salvor.,,2018/03/06 13:54:23,,2018/03/12 8:00:56,2018/03/06 13:54:23,,,FALSE,FALSE,"BriteClaims_SAL_3.15
BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management
BriteClaims_Salvage",,Unscheduled,1524,BriteClaims - Salvage,844,BriteClaims,-5:00:00,Claims
266,1478,Associate/Assign Salvor to a Coverage,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must provide ability to associate the preferred salvor with the coverage.,,2018/03/06 13:55:49,,2018/04/19 2:18:45,2018/03/06 13:55:49,,,FALSE,FALSE,"BriteClaims_Augusta
BriteClaims_SAL_3.13
BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management
BriteClaims_Salvage",,Unscheduled,1524,BriteClaims - Salvage,844,BriteClaims,-5:00:00,Claims
267,1479,Receive Salvage Payment,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must have the ability to receive payment and detailed description of payment from salvor either electronically or manually. The services for a salvor cost vs. actual property recovery should be tracked.,,2018/03/06 13:57:17,,2018/04/08 12:41:31,2018/03/06 13:57:17,,,FALSE,FALSE,"BriteClaims_SAL_3.22
BriteClaims_MR_3.13
BriteClaims
BriteClaims_MVP
BriteClaims_Financials
BriteClaims_Claim_Management
BriteClaims_Salvage",,Unscheduled,1524,BriteClaims - Salvage,844,BriteClaims,-5:00:00,Claims
268,1480,Compare Received Salvage with Estimated Salvage,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must record the estimated salvage amount and the actual received salvage amount.,,2018/03/06 13:58:10,,2018/03/27 20:45:52,2018/03/06 13:58:10,,,FALSE,FALSE,"BriteClaims_SAL_3.23
BriteClaims
BriteClaims_MVP
BriteClaims_Financials
BriteClaims_Claim_Management
BriteClaims_Salvage",,Unscheduled,1524,BriteClaims - Salvage,844,BriteClaims,-5:00:00,Claims
269,1481,Settlement Range for Negotiation,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must capture Settlement Range for Offer Amount must fall into as Offer must be approved before being presented to Third Party.,,2018/03/06 15:13:24,,2018/03/12 10:33:21,2018/03/06 15:13:24,,,FALSE,FALSE,"BriteClaims_NEG_3.3
BriteClaims_Negotiation_and_Litigation
BriteClaims",,Unscheduled,1036,BriteClaims - Litigation and Negotiation,844,BriteClaims,-5:00:00,Claims
270,1482,Approval Authority for Negotiation Settlement Range,feature,alex.nesterov@britecore.com,,System must be able to set negotiation settlement range authority in a different currency for approval of Offer Amount before it is presented to Third Party.,,2018/03/06 15:21:15,,2018/03/12 10:32:26,2018/03/06 15:21:15,,,FALSE,FALSE,"BriteClaims_Negotiation_and_Litigation
BriteClaims
BriteClaims_NEG_3.4
BriteClaims_Authority",,Unscheduled,968,Dependent Feature - Authority,844,BriteClaims,-5:00:00,Claims
